url,slug,name,force,grips,mechanic,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,description,instructions_html,images
https://musclewiki.com/exercise/lats-stretch-variation-three,lats-stretch-variation-three,Lats Stretch Variation Three,,None,,Lats,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lats Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-lats-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lats-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/lats-stretch-variation-two,lats-stretch-variation-two,Lats Stretch Variation Two,,None,,Lats,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lats Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-lats-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lats-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/lawnmower-row,lawnmower-row,Lawnmower Row,Pull,Rotating,Compound,Lats,Biceps,Intermediate,Bodyweight,Dumbbells,Step-by-step guide for performing Lawnmower Row,,https://media.musclewiki.com/media/uploads/og-male-dumbbell-bench-lawnmower-row-front.jpg | https://media.musclewiki.com/media/uploads/og-male-dumbbell-bench-lawnmower-row-side.jpg
https://musclewiki.com/exercise/laying-cervical-flexion-2,laying-cervical-flexion-2,Laying Cervical Flexion 2,Pull,None,Isolation,,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Laying Cervical Flexion 2,,https://media.musclewiki.com/media/uploads/og-male-Recovery-cervical-flexion-3-supine-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-cervical-flexion-3-supine-front.jpg
https://musclewiki.com/exercise/laying-chin-tucks,laying-chin-tucks,Laying Chin Tucks,Pull,None,Isolation,,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Laying Chin Tucks,,https://media.musclewiki.com/media/uploads/og-male-Recovery-chin-tucks-supine-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-chin-tucks-supine-side.jpg
https://musclewiki.com/exercise/laying-lateral-raise,laying-lateral-raise,Laying Lateral Raise,Pull,"Overhand, Neutral",Isolation,Shoulders | Lateral Deltoid | Front Shoulders,,Beginner,Bodyweight,Dumbbells,Step-by-step guide for performing Laying Lateral Raise,,https://media.musclewiki.com/media/uploads/og-male-dumbbell-laying-lateral-raise-front.jpg | https://media.musclewiki.com/media/uploads/og-male-dumbbell-laying-lateral-raise-side.jpg
https://musclewiki.com/exercise/laying-leg-raises,laying-leg-raises,Laying Leg Raises,Pull,None,Isolation,Abdominals,,Novice,Bodyweight,Bodyweight,Step-by-step guide for performing Laying Leg Raises,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-laying-leg-raises-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-laying-leg-raises-side.jpg
https://musclewiki.com/exercise/laying-levator-scapulae-mobilisation-massage-ball,laying-levator-scapulae-mobilisation-massage-ball,Laying Levator Scapulae Mobilisation Massage Ball,Hold,,Isolation,,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Laying Levator Scapulae Mobilisation Massage Ball,,https://media.musclewiki.com/media/uploads/og-male-Recovery-levator-scapulae-mobilisation-supine-massage-ball-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-levator-scapulae-mobilisation-supine-massage-ball-front.jpg
https://musclewiki.com/exercise/laying-ts,laying-ts,Laying Ts,Pull,None,Isolation,Traps (mid-back) | Rear Shoulders,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Laying Ts,,https://media.musclewiki.com/media/uploads/og-male-Recovery-ts-supine-bench-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-ts-supine-bench-front.jpg
https://musclewiki.com/exercise/leg-lowers,leg-lowers,Leg Lowers,Pull,None,Isolation,Abdominals | Lower Abdominals,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Leg Lowers,,https://media.musclewiki.com/media/uploads/og-male-Recovery-leg-lowers-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-leg-lowers-front.jpg
https://musclewiki.com/exercise/leg-raise-straight-incline-seated,leg-raise-straight-incline-seated,Floor Incline Leg Raise,Pull,None,Isolation,Rectus Femoris,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Floor Incline Leg Raise,,https://media.musclewiki.com/media/uploads/og-male-Recovery-leg-raise-straight-incline-seated-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-leg-raise-straight-incline-seated-front.jpg
https://musclewiki.com/exercise/leg-raised-push-up,leg-raised-push-up,Leg Raised Push Up,Push,Neutral,Compound,Chest,Anterior Deltoid | Triceps,Beginner,Bodyweight,Bodyweight,Step-by-step guide for performing Leg Raised Push Up,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-leg-raised-push-up-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-leg-raised-push-up-front.jpg
https://musclewiki.com/exercise/lower-back-extensions-1,lower-back-extensions-1,Partner Lower Back Extensions,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Partner Lower Back Extensions,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-1-side.jpg
https://musclewiki.com/exercise/lower-back-extensions-2,lower-back-extensions-2,Lower Back Extensions 2,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lower Back Extensions 2,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-2-side.jpg
https://musclewiki.com/exercise/lower-back-extensions-3,lower-back-extensions-3,Lower Back Extensions 3,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lower Back Extensions 3,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-3-side.jpg
https://musclewiki.com/exercise/lower-back-extensions-4,lower-back-extensions-4,Lower Back Extensions 4,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lower Back Extensions 4,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-4-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lower-back-extensions-4-front.jpg
https://musclewiki.com/exercise/lower-back-stretch-variation-four,lower-back-stretch-variation-four,Lower back Stretch Variation Four,,None,,Lower back,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lower back Stretch Variation Four,,https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-4-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-4-side.jpg
https://musclewiki.com/exercise/lower-back-stretch-variation-one,lower-back-stretch-variation-one,Lower back Stretch Variation One,,None,,Lower back,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lower back Stretch Variation One,,https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-1-side.jpg
https://musclewiki.com/exercise/lower-back-stretch-variation-three,lower-back-stretch-variation-three,Lower back Stretch Variation Three,,None,,Lower back,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lower back Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/lower-back-stretch-variation-two,lower-back-stretch-variation-two,Lower back Stretch Variation Two,,None,,Lower back,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Lower back Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-lower-back-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,Hold,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool-side.jpg
https://musclewiki.com/exercise/lumbar-flexion-knee-pull-bilateral-floor,lumbar-flexion-knee-pull-bilateral-floor,Floor Knee Pull Bilateral,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Floor Knee Pull Bilateral,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-flexion-knee-pull-bilateral-floor-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-flexion-knee-pull-bilateral-floor-front.jpg
https://musclewiki.com/exercise/lumbar-rotation-1-supine-passive,lumbar-rotation-1-supine-passive,Lumbar Rotation 1,Hold,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Rotation 1,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-1-supine-passive-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-1-supine-passive-front.jpg
https://musclewiki.com/exercise/lumbar-rotation-2-supine-active,lumbar-rotation-2-supine-active,Lumbar Rotation 2,Hold,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Rotation 2,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-2-supine-active-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-2-supine-active-front.jpg
https://musclewiki.com/exercise/lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,Lumbar Rotation 3,Hold,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Rotation 3,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-3-supine-passive-ankle-over-opposite-knee-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-3-supine-passive-ankle-over-opposite-knee-front.jpg
https://musclewiki.com/exercise/lumbar-rotation-4-supine-active-crossed-legs,lumbar-rotation-4-supine-active-crossed-legs,Lumbar Rotation 4,Hold,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Rotation 4,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-4-supine-active-crossed-legs-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-4-supine-active-crossed-legs-front.jpg
https://musclewiki.com/exercise/lumbar-rotation-5-active-kick,lumbar-rotation-5-active-kick,Lumbar Rotation 5,Push,None,Isolation,Lower back,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Lumbar Rotation 5,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-5-active-kick-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lumbar-rotation-5-active-kick-side.jpg
https://musclewiki.com/exercise/lunge-alternate,lunge-alternate,Bodyweight Alternating Forward Lunge,Push,None,Compound,Glutes | Quads,,Advanced,Bodyweight,Bodyweight,Step-by-step guide for performing Bodyweight Alternating Forward Lunge,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lunge-alternate-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lunge-alternate-front.jpg
https://musclewiki.com/exercise/lunge-walking,lunge-walking,Walking Lunge,Push,None,Compound,Glutes | Quads,,Intermediate,Bodyweight,Bodyweight,Step-by-step guide for performing Walking Lunge,,https://media.musclewiki.com/media/uploads/og-male-Recovery-lunge-walking-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-lunge-walking-side.jpg
https://musclewiki.com/exercise/machine-45-degree-back-extension,machine-45-degree-back-extension,Machine 45 Degree Back Extension,Pull,None,Isolation,Lower back,,Beginner,Bodyweight,Machine,Step-by-step guide for performing Machine 45 Degree Back Extension,,https://media.musclewiki.com/media/uploads/og-male-machine-back-extension-front.jpg | https://media.musclewiki.com/media/uploads/og-male-machine-back-extensions-side.jpg
https://musclewiki.com/exercise/machine-assisted-chin-up,machine-assisted-chin-up,Machine Assisted Chin Up,Pull,Underhand,Compound,Lats,Biceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Assisted Chin Up,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-chin-up-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-chin-up-side.jpg
https://musclewiki.com/exercise/machine-assisted-narrow-pull-up,machine-assisted-narrow-pull-up,Machine Assisted Narrow Pull Up,Pull,Overhand,Compound,Lats,Biceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Assisted Narrow Pull Up,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-narrow-pull-up-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-narrow-pull-up-side.jpg
https://musclewiki.com/exercise/machine-assisted-neutral-chin-up,machine-assisted-neutral-chin-up,Machine Assisted Neutral Chin Up,Pull,Underhand,Compound,Lats,Biceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Assisted Neutral Chin Up,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-neutral-chin-up-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-neutral-chin-up-front.jpg
https://musclewiki.com/exercise/machine-assisted-parallel-bar-dips,machine-assisted-parallel-bar-dips,Machine Assisted Parallel Bar Dips,Push,,Compound,Chest,Triceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Assisted Parallel Bar Dips,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-parralel-bar-dips-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-parralel-bar-dips-side.jpg
https://musclewiki.com/exercise/machine-assisted-pull-up,machine-assisted-pull-up,Machine Assisted Pull Up,Pull,Overhand,Compound,Lats,Biceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Assisted Pull Up,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-pull-up-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-assisted-pull-up-front.jpg
https://musclewiki.com/exercise/machine-belt-squat,machine-belt-squat,Machine Belt Squat,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Belt Squat,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-belt-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-belt-squat-side.jpg
https://musclewiki.com/exercise/machine-cable-v-bar-push-downs,machine-cable-v-bar-push-downs,Machine Cable V Bar Push Downs,,,,Triceps,,Beginner,Bodyweight,Machine,Step-by-step guide for performing Machine Cable V Bar Push Downs,,https://media.musclewiki.com/media/uploads/og-male-cable-push-downs-front.jpg | https://media.musclewiki.com/media/uploads/og-male-cable-push-downs-side.jpg
https://musclewiki.com/exercise/machine-chest-press,machine-chest-press,Machine Chest Press,Push,Overhand,Compound,Chest,Triceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Chest Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-chest-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-chest-press-front.jpg
https://musclewiki.com/exercise/machine-crunch,machine-crunch,Machine Crunch,Pull,Neutral,Isolation,Abdominals | Upper Abdominals,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Crunch,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-crunch-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-crunch-side.jpg
https://musclewiki.com/exercise/machine-dips,machine-dips,Machine Dips,Push,,Compound,Chest,Triceps,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Dips,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-dips-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-dips-side.jpg
https://musclewiki.com/exercise/machine-face-pulls,machine-face-pulls,Cable Rope Face Pulls,Pull,Overhand,Isolation,Shoulders | Posterior Deltoid | Rear Shoulders,,Novice,Bodyweight,Cables,Step-by-step guide for performing Cable Rope Face Pulls,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-face-pulls-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-face-pulls-side.jpg
https://musclewiki.com/exercise/machine-glute-kickback,machine-glute-kickback,Machine Glute Kickback,Push,None,Isolation,Glutes,,Beginner,Bodyweight,Machine,Step-by-step guide for performing Machine Glute Kickback,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-glute-kickback-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-glute-kickback-side.jpg
https://musclewiki.com/exercise/machine-hack-squat,machine-hack-squat,Machine Hack Squat,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hack Squat,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hack-squat-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hack-squat-front.jpg
https://musclewiki.com/exercise/machine-hamstring-curl,machine-hamstring-curl,Machine Hamstring Curl,Pull,None,Isolation,Hamstrings,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hamstring Curl,,https://media.musclewiki.com/media/uploads/og-male-machine-hamstring-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-machine-hamstring-curl-side.jpg
https://musclewiki.com/exercise/machine-hip-abduction,machine-hip-abduction,Machine Hip Abduction,Push,None,Isolation,Glutes | Gluteus Medius,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip Abduction,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-abduction-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-abduction-side.jpg
https://musclewiki.com/exercise/machine-hip-adduction,machine-hip-adduction,Machine Hip Adduction,Pull,None,Isolation,Inner Thigh | Groin,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip Adduction,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-adduction-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-adduction-side.jpg
https://musclewiki.com/exercise/machine-hip-and-glute-abduction,machine-hip-and-glute-abduction,Machine Hip And Glute Abduction,Push,None,Isolation,Glutes | Gluteus Medius,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip And Glute Abduction,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-abduction-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-abduction-front.jpg
https://musclewiki.com/exercise/machine-hip-and-glute-adduction,machine-hip-and-glute-adduction,Machine Hip And Glute Adduction,Pull,None,Isolation,Inner Thigh | Groin,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip And Glute Adduction,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-adduction-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-adduction-front.jpg
https://musclewiki.com/exercise/machine-hip-and-glute-kickback,machine-hip-and-glute-kickback,Machine Hip And Glute Kickback,Push,None,Isolation,Glutes,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip And Glute Kickback,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-kickback-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-and-glute-kickback-side.jpg
https://musclewiki.com/exercise/machine-hip-thrust,machine-hip-thrust,Machine Hip Thrust,Push,None,Compound,Glutes,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Hip Thrust,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-thrust-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-hip-thrust-front.jpg
https://musclewiki.com/exercise/machine-horizontal-leg-press,machine-horizontal-leg-press,Machine Horizontal Leg Press,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Horizontal Leg Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-front.jpg
https://musclewiki.com/exercise/machine-horizontal-leg-press-calf-jump,machine-horizontal-leg-press-calf-jump,Machine Horizontal Leg Press Calf Jump,Push,None,Isolation,Calves | Gastrocnemius,,Beginner,Bodyweight,Machine,Step-by-step guide for performing Machine Horizontal Leg Press Calf Jump,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-calf-jump-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-calf-jump-side.jpg
https://musclewiki.com/exercise/machine-horizontal-leg-press-calf-raise,machine-horizontal-leg-press-calf-raise,Machine Horizontal Leg Press Calf Raise,Push,None,Isolation,Calves,,Beginner,Bodyweight,Machine,Step-by-step guide for performing Machine Horizontal Leg Press Calf Raise,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-calf-raise-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-leg-press-calf-raise-front.jpg
https://musclewiki.com/exercise/machine-horizontal-sissy-leg-press,machine-horizontal-sissy-leg-press,Machine Horizontal Sissy Leg Press,Push,None,Compound,Glutes | Quads,,Intermediate,Bodyweight,Machine,Step-by-step guide for performing Machine Horizontal Sissy Leg Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-sissy-leg-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-horizontal-sissy-leg-press-front.jpg
https://musclewiki.com/exercise/machine-leg-extension,machine-leg-extension,Machine Leg Extension,Push,None,Isolation,Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Leg Extension,,https://media.musclewiki.com/media/uploads/og-male-machine-leg-extension-front.jpg | https://media.musclewiki.com/media/uploads/og-male-machine-leg-extension-side.jpg
https://musclewiki.com/exercise/machine-leg-press,machine-leg-press,Machine Leg Press,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Leg Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-leg-press-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-leg-press-front.jpg
https://musclewiki.com/exercise/machine-neutral-overhead-press,machine-neutral-overhead-press,Machine Neutral Overhead Press,Push,Neutral,Compound,Front Shoulders,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Neutral Overhead Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-neutral-overhead-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-neutral-overhead-press-side.jpg
https://musclewiki.com/exercise/machine-neutral-row,machine-neutral-row,Machine Neutral Row,Pull,Underhand,Compound,Lats,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Neutral Row,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-neutral-row-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-neutral-row-side.jpg
https://musclewiki.com/exercise/machine-overhand-overhead-press,machine-overhand-overhead-press,Machine Overhand Overhead Press,Push,Overhand,Compound,Front Shoulders,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Overhand Overhead Press,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-overhand-overhead-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-overhand-overhead-press-side.jpg
https://musclewiki.com/exercise/machine-overhand-row,machine-overhand-row,Machine Overhand Row,Pull,Overhand,Compound,Posterior Deltoid | Rear Shoulders,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Overhand Row,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-overhand-row-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-overhand-row-front.jpg
https://musclewiki.com/exercise/machine-pec-fly,machine-pec-fly,Machine Pec Fly,Push,Neutral,Isolation,Chest,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Pec Fly,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-pec-fly-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-pec-fly-front.jpg
https://musclewiki.com/exercise/machine-plate-loaded-calf-raise,machine-plate-loaded-calf-raise,Machine Plate Loaded Calf Raise,Push,None,Isolation,Calves,,Intermediate,Bodyweight,Machine,Step-by-step guide for performing Machine Plate Loaded Calf Raise,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-calf-raise-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-calf-raise-front.jpg
https://musclewiki.com/exercise/machine-plate-loaded-kneeling-hamstring-curl,machine-plate-loaded-kneeling-hamstring-curl,Machine Plate Loaded Kneeling Hamstring Curl,Pull,None,Isolation,Hamstrings,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Plate Loaded Kneeling Hamstring Curl,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-kneeling-hamstring-curl-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-kneeling-hamstring-curl-front.jpg
https://musclewiki.com/exercise/machine-plate-loaded-leg-extension,machine-plate-loaded-leg-extension,Machine Plate Loaded Leg Extension,Push,None,Isolation,Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Plate Loaded Leg Extension,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-leg-extension-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-plate-loaded-leg-extension-front.jpg
https://musclewiki.com/exercise/machine-pulldown,machine-pulldown,Machine Pulldown,Pull,Overhand,Compound,Lats,Biceps,Novice,Bodyweight,Machine,"How To Perform The Pulldown Setup First, adjust the thigh pad to a position that works well with your height. You should be able to put your legs under the thigh pad fully, but it should be low enough to keep you glued to the chair. There are several grips you can use on a pull down. In our demo video, we are doing a wide grip overhand pull down, so these instructions will be for that variation in particular. Take an overhand grip just outside the part of the bar that bends downward. You can either use a thumbed or thumbless grip. Hold on tight to the weight and sit straight down throwing your legs underneath the thigh pad. Performing Before you start the rep, make sure your elbows are in a fully extended position. Your ears should be between your biceps. As you initiate the pull, lean back slightly. Imagine you are trying to pull your elbows in toward your rib cage, and not just downward. The bar should land between your collarbone and nipple line. Once you have tapped your chest begin the eccentric. Control the weight on the way back up. The rep will end with your elbows returning to their fully extended position. Be careful about cheating on this exercise. It is very easy (and very common) to use momentum on this exercise. If you are using some body English and jerking the weight to get it from point A to point B and the weight is too heavy. Try going lighter and controlling during both the concentric and eccentric.",,https://media.musclewiki.com/media/uploads/og-male-machine-pulldown-front.jpg | https://media.musclewiki.com/media/uploads/og-male-machine-pulldown-side.jpg
https://musclewiki.com/exercise/machine-reverse-fly,machine-reverse-fly,Machine Reverse Fly,Pull,Overhand,Isolation,Posterior Deltoid | Rear Shoulders,,Novice,Bodyweight,Machine,Step-by-step guide for performing Machine Reverse Fly,,https://media.musclewiki.com/media/uploads/og-male-Machine-machine-reverse-fly-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-machine-reverse-fly-side.jpg
